Fecha;Unidad;COD_CCAA;CCAA;Cod_Provincia;Provincia;TOTAL_CAMAS;OCUPADAS_COVID19;OCUPADAS_NO_COVID19;INGRESOS_COVID19;ALTAS_24h_COVID19
2021-05-23;U. Críticas CON respirador;13;MADRID;28;Madrid;1129;447;406;12;13
2021-05-23;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;118;1;5;0;0
2021-05-24;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1399;29;937;2;1
2021-05-24;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;1269;46;907;12;5
2021-01-02;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;57;1;1;1;0
2021-01-02;U. Críticas SIN respirador;01;ANDALUCÍA;21;Huelva;32;0;0;0;0
2021-01-02;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;20;5;8;0;1
2021-01-03;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;380;74;173;6;2
2021-01-03;Hospitalización convencional;13;MADRID;28;Madrid;15182;1858;9251;186;89
2021-01-03;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;241;91;66;7;1
2021-01-03;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;2;10;0;0
2021-01-03;U. Críticas CON respirador;19;MELILLA;52;Melilla;12;2;2;0;0
2021-01-03;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0;0;0
2021-01-04;Hospitalización convencional;01;ANDALUCÍA;14;Córdoba;1552;112;776;26;17
2021-01-04;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;874;30;448;6;4
2021-01-04;Hospitalización convencional;08;CASTILLA LA MANCHA;13;Ciudad Real;1348;172;663;27;25
2021-01-04;Hospitalización convencional;09;CATALUÑA;25;Lleida;1012;109;659;24;13
2021-01-04;U. Críticas CON respirador;07;CASTILLA Y LEÓN;42;Soria;17;5;4;0;0
2021-01-04;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;50;0;3;0;0
2021-01-04;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0;0;0
2021-01-04;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;0;0;0;0;0
2021-01-04;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;73;0;14;0;0
2021-01-05;Hospitalización convencional;01;ANDALUCÍA;18;Granada;1832;141;918;26;21
2021-01-05;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;18;3;3;0;0
2021-01-05;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;59;0;21;0;0
2021-01-05;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2021-01-05;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0;0;0
2021-01-05;U. Críticas SIN respirador;16;PAÍS VASCO;01;Araba/Álava;8;0;1;0;0
2021-01-06;Hospitalización convencional;09;CATALUÑA;43;Tarragona;2610;393;1485;30;36
2021-01-06;U. Críticas CON respirador;07;CASTILLA Y LEÓN;24;León;93;23;22;0;0
2021-01-06;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;86;25;21;0;2
2021-01-06;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;35;21;7;3;0
2021-01-07;Hospitalización convencional;01;ANDALUCÍA;11;Cádiz;2474;214;1322;41;29
2021-01-07;U. Críticas CON respirador;01;ANDALUCÍA;41;Sevilla;244;33;79;2;3
2021-01-07;U. Críticas CON respirador;07;CASTILLA Y LEÓN;09;Burgos;82;15;19;0;0
2021-01-07;U. Críticas CON respirador;07;CASTILLA Y LEÓN;49;Zamora;19;7;1;1;0
2021-01-07;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;17;0;10;0;0
2021-01-07;U. Críticas SIN respirador;06;CANTABRIA;39;Cantabria;22;0;6;0;0
2021-01-07;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;0;14;0;0
2021-01-08;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;192;52;39;2;3
2021-01-08;U. Críticas CON respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;179;35;51;1;0
2021-01-08;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;26;63;1;0
2021-01-08;U. Críticas CON respirador;13;MADRID;28;Madrid;1279;392;403;29;11
2021-01-08;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;34;Palencia;0;0;0;0;0
2021-01-08;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0;0;0
2021-01-08;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;0;2;0;0
2021-01-09;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;25;125;5;7
2021-01-09;U. Críticas CON respirador;09;CATALUÑA;25;Lleida;33;16;12;2;0
2021-01-09;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;207;24;97;0;1
2021-01-09;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;57;0;3;0;0
2021-01-09;U. Críticas SIN respirador;01;ANDALUCÍA;21;Huelva;32;0;1;0;0
2021-01-09;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;13;1;12;0;3
2021-01-09;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0;0;0
2021-01-09;U. Críticas SIN respirador;19;MELILLA;52;Melilla;2;0;0;0;0
2021-01-10;Hospitalización convencional;02;ARAGÓN;22;Huesca;592;47;326;4;1
2021-01-10;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;392;74;193;2;2
2021-01-10;U. Críticas CON respirador;02;ARAGÓN;50;Zaragoza;178;38;57;2;1
2021-01-10;U. Críticas SIN respirador;01;ANDALUCÍA;23;Jaén;64;3;4;3;1
2020-11-03;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;750;129;416;22;15
2020-11-03;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;21;6;5;0;1
2020-11-03;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;2;0;0
2020-11-03;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0;0;0
2020-11-04;Hospitalización convencional;09;CATALUÑA;17;Girona;2102;343;1276;42;32
2020-11-04;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1304;91;680;8;14
2020-11-04;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;101;19;39;2;0
2020-11-04;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;120;58;43;10;0
2020-11-04;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0;0;0
2020-11-05;Hospitalización convencional;01;ANDALUCÍA;18;Granada;1822;700;814;89;85
2020-11-05;Hospitalización convencional;01;ANDALUCÍA;41;Sevilla;3375;753;1932;97;94
2020-11-05;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;34;Palencia;0;0;0;0;0
2020-11-05;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;19;Guadalajara;30;1;0;0;0
2020-11-05;U. Críticas SIN respirador;16;PAÍS VASCO;01;Araba/Álava;8;0;1;0;0
2020-11-06;U. Críticas CON respirador;08;CASTILLA LA MANCHA;19;Guadalajara;38;16;8;0;0
2020-11-06;U. Críticas CON respirador;14;MURCIA;30;Murcia;287;78;63;10;6
2020-11-06;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;182;51;71;2;1
2020-11-06;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;02;Albacete;37;7;24;1;4
2020-11-06;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0;0;0
2020-11-07;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;874;128;405;6;4
2020-11-07;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1160;310;355;32;22
2020-11-07;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;84;26;10;3;1
2020-11-07;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;236;48;69;1;0
2020-11-07;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;103;38;35;8;2
2020-11-07;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;7;2;1;0
2020-11-07;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0;0;0
2020-11-07;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;34;Palencia;0;0;0;0;0
2020-11-07;U. Críticas SIN respirador;13;MADRID;28;Madrid;153;0;21;0;0
2020-11-08;U. Críticas CON respirador;07;CASTILLA Y LEÓN;34;Palencia;40;23;3;2;0
2020-11-08;U. Críticas CON respirador;14;MURCIA;30;Murcia;289;83;65;9;4
2020-11-08;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;179;54;72;5;1
2020-11-08;U. Críticas CON respirador;19;MELILLA;52;Melilla;12;7;0;0;0
2020-11-08;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;51;3;14;0;0
2020-11-08;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;24;León;0;0;0;0;0
2020-11-08;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0;0;0
2020-11-09;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;84;28;6;1;2
2020-11-09;U. Críticas CON respirador;02;ARAGÓN;44;Teruel;8;7;1;2;1
2020-11-09;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;238;54;75;6;0
2020-11-09;U. Críticas CON respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;89;26;24;3;1
2020-11-09;U. Críticas CON respirador;15;NAVARRA;31;Navarra;139;65;33;4;4
2020-11-09;U. Críticas CON respirador;16;PAÍS VASCO;01;Araba/Álava;55;17;19;2;2
2020-11-09;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;20;0;7;0;2
2020-11-09;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;231;56;116;6;8
2020-11-09;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2020-11-09;U. Críticas SIN respirador;13;MADRID;28;Madrid;147;0;21;0;0
2020-11-10;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;45;16;14;1;0
2020-11-10;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;15;13;0;2
2020-11-10;U. Críticas SIN respirador;01;ANDALUCÍA;11;Cádiz;41;3;9;0;0
2020-11-10;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0;0;0
2020-11-10;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;152;1;11;0;0
2020-11-11;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2533;136;1790;13;7
2020-11-11;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;1332;378;663;60;45
2020-11-11;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;436;153;188;19;17
2021-03-02;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;238;71;36;2;10
2021-03-02;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;3;8;0;0
2021-03-02;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;1;24;0;0
2021-03-02;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;120;2;10;1;0
2021-03-03;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2515;104;1878;11;6
2021-03-03;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;1355;100;838;18;15
2021-03-03;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1010;14;572;2;2
2021-03-03;Hospitalización convencional;12;GALICIA;15;Coruña, A;3221;156;2161;20;19
2021-03-03;Hospitalización convencional;12;GALICIA;32;Ourense;998;32;748;1;2
2021-03-03;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;238;67;31;2;6
2021-03-03;U. Críticas SIN respirador;02;ARAGÓN;22;Huesca;0;0;0;0;0
2021-03-03;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;0;2;0;0
2021-03-04;Hospitalización convencional;05;ISLAS CANARIAS;35;Palmas, Las;2467;98;1767;6;10
2021-03-04;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;989;29;561;3;5
2021-03-04;Hospitalización convencional;12;GALICIA;32;Ourense;993;30;732;6;5
2021-03-04;Hospitalización convencional;14;MURCIA;30;Murcia;3644;106;2291;13;18
2021-03-04;U. Críticas SIN respirador;01;ANDALUCÍA;21;Huelva;30;0;0;0;0
2021-03-05;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1301;99;617;17;27
2021-03-05;Hospitalización convencional;13;MADRID;28;Madrid;15632;1683;10405;177;262
2021-03-05;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;670;37;448;2;3
2021-03-05;U. Críticas CON respirador;01;ANDALUCÍA;41;Sevilla;306;59;101;1;2
2021-03-05;U. Críticas CON respirador;07;CASTILLA Y LEÓN;37;Salamanca;80;18;30;1;1
2021-03-05;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;460;95;168;4;5
2021-03-06;Hospitalización convencional;04;ISLAS BALEARES;07;Balears, Illes;2988;79;1855;12;19
2021-03-06;Hospitalización convencional;07;CASTILLA Y LEÓN;42;Soria;295;58;137;4;8
2021-03-06;U. Críticas CON respirador;01;ANDALUCÍA;23;Jaén;97;20;23;0;2
2021-03-06;U. Críticas CON respirador;09;CATALUÑA;08;Barcelona;891;375;321;18;22
2021-03-06;U. Críticas CON respirador;09;CATALUÑA;17;Girona;77;36;23;2;3
2021-03-06;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;345;100;110;1;6
2021-03-07;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;724;34;510;1;3
2021-03-07;U. Críticas CON respirador;08;CASTILLA LA MANCHA;45;Toledo;99;32;25;2;1
2021-03-07;U. Críticas CON respirador;09;CATALUÑA;08;Barcelona;896;371;324;14;11
2021-03-07;U. Críticas CON respirador;09;CATALUÑA;17;Girona;77;35;20;2;3
2021-03-07;U. Críticas CON respirador;09;CATALUÑA;25;Lleida;41;20;12;0;1
2021-03-07;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;8;0;4;0;0
2021-03-07;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0;0;0
2021-03-07;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;1;3;0;0
2021-03-08;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;721;34;504;4;6
2021-03-08;Hospitalización convencional;09;CATALUÑA;17;Girona;2160;136;1490;9;17
2021-03-08;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;5074;225;3124;22;30
2021-03-09;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1350;42;791;2;11
2021-03-09;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;98;20;40;0;3
2021-03-09;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;17;0;14;0;0
2021-03-09;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;42;Soria;0;0;0;0;0
2021-03-09;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;0;13;0;0
2021-03-10;Hospitalización convencional;01;ANDALUCÍA;18;Granada;2156;182;1220;13;28
2021-03-10;Hospitalización convencional;01;ANDALUCÍA;29;Málaga;2969;212;1866;13;31
2021-03-10;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;182;20;70;1;1
2021-03-10;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;27;0;18;0;0
2021-03-10;U. Críticas SIN respirador;05;ISLAS CANARIAS;35;Palmas, Las;48;0;24;0;0
2021-03-10;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;02;Albacete;41;4;23;0;2
2021-03-10;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0;0;0
2021-03-11;Hospitalización convencional;01;ANDALUCÍA;18;Granada;2156;187;1179;23;23
2020-11-20;U. Críticas CON respirador;01;ANDALUCÍA;21;Huelva;41;16;7;1;0
2020-11-20;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;41;16;4;5;1
2020-11-21;Hospitalización convencional;01;ANDALUCÍA;11;Cádiz;2453;309;1282;35;32
2020-11-21;Hospitalización convencional;01;ANDALUCÍA;18;Granada;1848;535;774;55;53
2020-11-21;Hospitalización convencional;01;ANDALUCÍA;41;Sevilla;3375;452;1952;39;54
2020-11-21;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;761;146;419;12;27
2020-11-21;Hospitalización convencional;07;CASTILLA Y LEÓN;40;Segovia;325;24;155;3;4
2020-11-21;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;33;53;2;0
2020-11-21;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;111;36;35;1;3
2020-11-21;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;19;Guadalajara;5;1;0;0;0
2020-11-21;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0;0;0
2020-11-22;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1300;109;709;11;12
2020-11-22;Hospitalización convencional;12;GALICIA;27;Lugo;981;27;453;1;5
2020-11-22;U. Críticas CON respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;178;25;54;1;1
2020-11-22;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;145;83;37;2;2
2020-11-22;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;217;54;77;2;1
2020-11-22;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;198;51;67;4;3
2020-11-22;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;49;0;12;0;0
2020-11-22;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;51;4;16;2;0
2020-11-22;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;24;León;0;0;0;0;0
2020-11-22;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;10;0;10;0;0
2020-11-22;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0;0;0
2020-11-22;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;41;24;5;1;0
2020-11-22;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0;0;0
2020-11-23;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1160;277;476;36;39
2020-11-23;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;1122;239;476;16;27
2020-11-23;Hospitalización convencional;07;CASTILLA Y LEÓN;40;Segovia;325;25;183;4;3
2020-11-23;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;112;41;4;5;1
2020-11-23;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;28;60;1;0
2020-11-23;U. Críticas CON respirador;15;NAVARRA;31;Navarra;130;41;45;4;0
2020-11-23;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;16;Cuenca;11;0;0;0;0
2020-11-23;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;19;Guadalajara;5;2;0;1;0
2020-11-23;U. Críticas SIN respirador;14;MURCIA;30;Murcia;181;18;19;1;1
2020-11-23;U. Críticas SIN respirador;16;PAÍS VASCO;01;Araba/Álava;8;0;1;0;0
2020-11-23;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0;0;0
2020-11-24;Hospitalización convencional;02;ARAGÓN;50;Zaragoza;2928;360;1635;38;68
2020-11-24;U. Críticas CON respirador;08;CASTILLA LA MANCHA;19;Guadalajara;38;15;7;0;0
2020-11-24;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;217;45;80;0;2
2020-11-24;U. Críticas CON respirador;14;MURCIA;30;Murcia;291;74;65;2;3
2020-11-24;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;198;56;76;4;1
2020-11-24;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;59;0;13;0;0
2020-11-24;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;24;León;0;0;0;0;0
2020-11-24;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;71;1;13;0;0
2020-11-24;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0;0;0
2020-11-25;Hospitalización convencional;01;ANDALUCÍA;41;Sevilla;3375;292;2119;23;70
2020-11-25;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1483;219;818;17;27
2020-11-26;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;63;11;16;0;1
2020-11-26;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;6;11;0;0
2020-11-27;Hospitalización convencional;01;ANDALUCÍA;14;Córdoba;1552;159;782;23;38
2020-11-27;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;874;98;386;13;15
2020-11-27;Hospitalización convencional;03;ASTURIAS;33;Asturias;3136;678;1378;77;111
2020-11-27;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2020-11-27;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;21;12;6;0;0
2020-10-31;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;34;Palencia;0;0;0;0;0
2020-10-31;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2020-10-31;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;13;5;8;0;0
2020-11-01;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;84;18;14;5;0
2020-11-01;U. Críticas CON respirador;07;CASTILLA Y LEÓN;34;Palencia;40;21;7;3;0
2020-11-01;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;15;11;1;0
2020-11-01;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;32;10;1;0
2020-11-01;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;8;4;1;0
2020-11-01;U. Críticas CON respirador;19;MELILLA;52;Melilla;12;10;0;2;0
2020-11-02;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;874;106;459;11;7
2020-11-02;Hospitalización convencional;15;NAVARRA;31;Navarra;1832;288;944;29;46
2020-11-02;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;235;108;17;11;1
2020-11-02;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;3;5;0;0
2020-11-02;U. Críticas CON respirador;11;EXTREMADURA;06;Badajoz;123;27;25;5;3
2020-11-02;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;45;12;10;0;0
2020-11-02;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;34;13;3;1
2020-11-02;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0;0;0
2020-11-03;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;1344;369;657;53;51
2020-11-03;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1454;253;937;47;37
2020-11-03;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;213;16;92;0;2
2020-11-03;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;18;9;1;0;0
2020-11-03;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0;0;0
2020-11-03;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;231;58;110;8;5
2020-11-04;Hospitalización convencional;12;GALICIA;36;Pontevedra;2299;143;1475;29;14
2020-11-04;U. Críticas CON respirador;09;CATALUÑA;43;Tarragona;118;59;19;4;2
2020-11-04;U. Críticas SIN respirador;01;ANDALUCÍA;11;Cádiz;43;1;7;0;0
2020-11-04;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;8;0;1;0;0
2020-11-04;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0;0;0
2020-11-05;Hospitalización convencional;03;ASTURIAS;33;Asturias;3120;680;1553;82;75
2020-11-05;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;959;125;520;11;7
2020-11-05;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;1;10;0;0
2020-11-05;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;105;8;41;2;1
2020-11-05;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;69;20;25;2;0
2020-11-06;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1282;87;653;18;12
2020-11-06;Hospitalización convencional;04;ISLAS BALEARES;07;Balears, Illes;3020;186;1828;19;16
2020-11-06;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;1346;351;602;53;65
2020-11-06;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;212;21;82;0;1
2020-11-06;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;458;140;110;8;3
2020-11-06;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;24;0;13;0;0
2020-11-06;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;120;1;13;0;0
2020-11-07;Hospitalización convencional;08;CASTILLA LA MANCHA;19;Guadalajara;353;74;154;7;7
2020-11-07;Hospitalización convencional;12;GALICIA;32;Ourense;1003;92;602;10;13
2020-11-07;U. Críticas CON respirador;02;ARAGÓN;22;Huesca;32;21;3;1;0
2020-11-07;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;59;2;3;0;0
2020-11-07;U. Críticas SIN respirador;02;ARAGÓN;22;Huesca;0;0;0;0;0
2020-11-07;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;17;0;7;0;0
2020-11-07;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0;0;0
2020-11-07;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;1;6;0;0
2020-11-08;Hospitalización convencional;05;ISLAS CANARIAS;35;Palmas, Las;2458;53;1726;4;1
2020-11-08;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;433;98;189;6;3
2020-11-08;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;5098;833;2889;103;80
2020-11-08;Hospitalización convencional;11;EXTREMADURA;06;Badajoz;1965;248;969;23;20
2020-11-08;Hospitalización convencional;14;MURCIA;30;Murcia;3478;500;2009;63;25
2020-10-13;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;101;1;48;0;0
