Fecha;Unidad;COD_CCAA;CCAA;Cod_Provincia;Provincia;TOTAL_CAMAS;OCUPADAS_COVID19;OCUPADAS_NO_COVID19
2021-04-01;U. Críticas CON respirador;13;MADRID;28;Madrid;1087;429;388
2021-04-01;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;24;León;0;0;0
2021-04-02;Hospitalización convencional;01;ANDALUCÍA;18;Granada;2156;218;880
2020-12-31;U. Críticas CON respirador;09;CATALUÑA;17;Girona;75;39;17
2020-12-31;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;0;2
2021-01-01;U. Críticas CON respirador;07;CASTILLA Y LEÓN;34;Palencia;40;18;4
2021-01-01;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;126;42;58
2021-01-01;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;217;28;78
2021-01-01;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;202;33;81
2021-01-01;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;51;9;11
2021-01-01;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
2021-01-02;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1160;107;451
2021-01-02;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;241;85;55
2021-01-02;U. Críticas CON respirador;16;PAÍS VASCO;01;Araba/Álava;75;14;18
2021-01-02;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;0;2
2021-01-03;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;703;27;461
2021-01-03;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;4894;1165;2505
2021-01-03;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;750;69;431
2021-01-03;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;50;0;2
2021-01-03;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;68;0;8
2021-01-04;Hospitalización convencional;09;CATALUÑA;17;Girona;2083;254;1259
2021-01-04;U. Críticas CON respirador;01;ANDALUCÍA;21;Huelva;41;11;15
2021-01-04;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;322;127;93
2021-01-04;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;236;64;108
2021-01-04;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0
2021-01-05;U. Críticas CON respirador;07;CASTILLA Y LEÓN;24;León;93;25;21
2021-01-05;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;78;0;23
2021-01-05;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;50;0;3
2021-01-05;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;09;Burgos;17;5;0
2021-01-05;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0
2021-01-06;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1432;85;785
2021-01-06;Hospitalización convencional;12;GALICIA;27;Lugo;981;6;498
2021-01-06;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;603;67;383
2021-01-06;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;126;39;52
2021-01-06;U. Críticas CON respirador;16;PAÍS VASCO;01;Araba/Álava;74;15;22
2021-01-06;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;21;12
2021-01-06;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;236;59;95
2021-01-06;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;10;4;3
2021-01-06;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;0;14
2021-01-07;Hospitalización convencional;02;ARAGÓN;22;Huesca;592;50;339
2021-01-07;Hospitalización convencional;05;ISLAS CANARIAS;35;Palmas, Las;2466;88;1703
2021-01-07;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;116;31;7
2021-01-07;U. Críticas CON respirador;02;ARAGÓN;50;Zaragoza;178;39;55
2021-01-07;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;213;18;93
2021-01-07;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;86;27;26
2021-01-07;U. Críticas SIN respirador;02;ARAGÓN;22;Huesca;0;0;0
2021-01-07;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;09;Burgos;21;6;0
2021-01-07;U. Críticas SIN respirador;13;MADRID;28;Madrid;155;0;23
2021-01-08;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;590;49;375
2021-01-08;U. Críticas CON respirador;07;CASTILLA Y LEÓN;09;Burgos;82;16;16
2021-01-08;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;217;26;77
2021-01-08;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;56;0;14
2021-01-08;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;51;7;16
2021-01-08;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;13;1;12
2021-01-08;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;111;0;5
2021-01-09;Hospitalización convencional;07;CASTILLA Y LEÓN;42;Soria;256;16;123
2021-01-09;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;983;118;451
2021-01-09;U. Críticas CON respirador;02;ARAGÓN;44;Teruel;8;1;0
2021-01-09;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;1;3
2021-01-09;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;81;1;30
2021-01-09;U. Críticas SIN respirador;02;ARAGÓN;22;Huesca;0;0;0
2021-01-09;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;0;1
2021-01-10;Hospitalización convencional;07;CASTILLA Y LEÓN;05;Ávila;388;35;228
2021-01-10;U. Críticas CON respirador;07;CASTILLA Y LEÓN;34;Palencia;40;16;7
2021-01-10;U. Críticas CON respirador;14;MURCIA;30;Murcia;285;65;87
2021-01-10;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;0;2
2021-01-10;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
2020-12-04;Hospitalización convencional;12;GALICIA;27;Lugo;981;25;458
2020-12-04;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;581;70;369
2020-12-04;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;102;29;32
2020-12-04;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;134;62;39
2020-12-04;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;28;14
2020-12-04;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;122;0;11
2020-12-04;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;13;4;0
2020-12-05;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1484;145;839
2020-12-05;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;1115;186;441
2020-12-05;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;1243;138;637
2020-12-05;U. Críticas SIN respirador;13;MADRID;28;Madrid;146;0;22
2020-12-06;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;34;174
2020-12-06;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;94;32;26
2020-12-06;U. Críticas CON respirador;02;ARAGÓN;22;Huesca;25;10;5
2020-12-06;U. Críticas CON respirador;08;CASTILLA LA MANCHA;45;Toledo;92;35;28
2020-12-06;U. Críticas CON respirador;14;MURCIA;30;Murcia;285;63;82
2020-12-06;U. Críticas CON respirador;15;NAVARRA;31;Navarra;115;29;42
2020-12-06;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;199;52;64
2020-12-06;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;51;5;16
2020-12-06;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;14;2;12
2020-12-07;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;116;37;4
2020-12-07;U. Críticas CON respirador;02;ARAGÓN;50;Zaragoza;173;69;58
2020-12-07;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;236;43;82
2020-12-07;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;3;0
2020-12-07;U. Críticas SIN respirador;01;ANDALUCÍA;23;Jaén;64;4;6
2020-12-07;U. Críticas SIN respirador;02;ARAGÓN;44;Teruel;0;0;0
2020-12-08;Hospitalización convencional;15;NAVARRA;31;Navarra;1756;119;917
2020-12-08;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;750;65;440
2020-12-08;U. Críticas CON respirador;01;ANDALUCÍA;23;Jaén;78;29;13
2020-12-08;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;290;129;31
2020-12-08;U. Críticas CON respirador;07;CASTILLA Y LEÓN;42;Soria;17;6;5
2020-12-08;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;50;0;6
2020-12-08;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0
2020-12-09;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1160;165;507
2020-12-09;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;18;4;2
2020-12-09;U. Críticas CON respirador;09;CATALUÑA;17;Girona;77;41;18
2020-12-09;U. Críticas SIN respirador;01;ANDALUCÍA;11;Cádiz;39;0;5
2020-12-09;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;221;47;123
2020-12-09;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;53;0;2
2020-12-10;Hospitalización convencional;07;CASTILLA Y LEÓN;05;Ávila;389;37;200
2020-12-10;Hospitalización convencional;09;CATALUÑA;43;Tarragona;2612;131;1820
2020-12-10;U. Críticas CON respirador;07;CASTILLA Y LEÓN;34;Palencia;40;13;7
2020-12-11;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1447;111;763
2020-12-11;Hospitalización convencional;07;CASTILLA Y LEÓN;40;Segovia;325;16;167
2020-12-11;Hospitalización convencional;09;CATALUÑA;08;Barcelona;17722;1560;12852
2020-12-11;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;3;7
2020-12-11;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
2020-12-11;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0
2020-12-12;Hospitalización convencional;12;GALICIA;15;Coruña, A;3242;116;2028
2020-12-12;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;212;71;32
2020-12-12;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;213;18;89
2020-12-12;U. Críticas CON respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;177;29;50
2020-12-12;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;21;70
2020-12-12;U. Críticas CON respirador;13;MADRID;28;Madrid;1060;306;420
2020-12-12;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;101;32;40
2020-12-12;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;02;Albacete;38;6;18
2020-12-13;Hospitalización convencional;01;ANDALUCÍA;18;Granada;1832;191;1009
2020-12-13;Hospitalización convencional;08;CASTILLA LA MANCHA;19;Guadalajara;353;43;225
2020-12-13;Hospitalización convencional;12;GALICIA;32;Ourense;992;38;718
2020-12-13;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;94;24;32
2020-12-13;U. Críticas CON respirador;09;CATALUÑA;43;Tarragona;118;35;35
2020-12-13;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
2020-12-13;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
2020-12-14;U. Críticas CON respirador;01;ANDALUCÍA;11;Cádiz;183;41;43
2020-12-14;U. Críticas CON respirador;02;ARAGÓN;44;Teruel;8;2;1
2020-11-20;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;2;0;0
2020-11-20;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
2020-11-21;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1282;93;577
2020-11-21;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;967;102;470
2020-11-21;Hospitalización convencional;14;MURCIA;30;Murcia;3483;382;1881
2020-11-21;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;576;75;393
2020-11-21;U. Críticas CON respirador;01;ANDALUCÍA;11;Cádiz;183;53;36
2020-11-21;U. Críticas CON respirador;07;CASTILLA Y LEÓN;24;León;93;41;19
2020-11-21;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;6;7
2020-11-21;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;85;20;18
2020-11-21;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;19;0;11
2020-11-21;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;121;4;10
2020-11-21;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;77;5;34
2020-11-21;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;17;6;6
2020-11-22;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1282;98;618
2020-11-22;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;212;97;36
2020-11-22;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;6;7
2020-11-22;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;19;0;11
2020-11-22;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;72;20;19
2020-11-23;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2532;129;1770
2020-11-23;U. Críticas CON respirador;13;MADRID;28;Madrid;1124;379;439
2020-11-24;Hospitalización convencional;05;ISLAS CANARIAS;35;Palmas, Las;2465;61;1848
2020-11-24;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;992;106;528
2020-11-24;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;41;144
2020-11-24;U. Críticas CON respirador;02;ARAGÓN;50;Zaragoza;179;76;47
2020-11-24;U. Críticas CON respirador;09;CATALUÑA;25;Lleida;34;14;9
2020-11-24;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;57;1;2
2020-11-24;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;75;3;31
2020-11-24;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;11;0;10
2020-11-25;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;428;77;257
2020-11-25;U. Críticas CON respirador;02;ARAGÓN;50;Zaragoza;179;76;53
2020-11-25;U. Críticas CON respirador;07;CASTILLA Y LEÓN;09;Burgos;82;27;21
2020-11-25;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;494;175;140
2020-11-25;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;0;0;0
2020-11-25;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;72;25;19
2020-11-26;Hospitalización convencional;07;CASTILLA Y LEÓN;42;Soria;295;30;149
2020-11-26;Hospitalización convencional;18;CEUTA;51;Ceuta;185;22;64
2020-11-26;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;232;42;72
2020-11-26;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;50;0;4
2020-11-26;U. Críticas SIN respirador;06;CANTABRIA;39;Cantabria;22;0;3
2020-11-27;Hospitalización convencional;07;CASTILLA Y LEÓN;42;Soria;297;30;134
2020-11-27;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;5070;624;2861
2020-11-27;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;24;7;4
2020-11-27;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0
2020-11-28;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1447;212;712
2020-11-28;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;783;104;464
2020-11-28;Hospitalización convencional;07;CASTILLA Y LEÓN;40;Segovia;325;17;174
2020-11-28;Hospitalización convencional;09;CATALUÑA;08;Barcelona;17561;1742;12301
2020-11-28;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;19;0;8
2020-11-28;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;14;0;2
2020-11-28;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;6;0;3
2020-11-28;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;19;Guadalajara;5;1;0
2020-11-28;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;41;24;3
2020-11-28;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0
2020-11-28;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0
2020-11-29;Hospitalización convencional;09;CATALUÑA;17;Girona;2106;277;1308
2020-11-29;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;138;74;32
2020-11-29;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;19;0;9
2020-11-29;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0
2020-11-29;U. Críticas SIN respirador;14;MURCIA;30;Murcia;181;8;20
2020-11-29;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
2020-11-30;Hospitalización convencional;01;ANDALUCÍA;18;Granada;1848;351;872
2020-11-30;Hospitalización convencional;01;ANDALUCÍA;29;Málaga;2861;272;1858
2021-01-11;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;1;2
2021-01-11;U. Críticas SIN respirador;13;MADRID;28;Madrid;142;0;16
2021-01-12;Hospitalización convencional;09;CATALUÑA;25;Lleida;1023;135;656
2021-01-12;U. Críticas CON respirador;08;CASTILLA LA MANCHA;45;Toledo;96;34;27
2021-01-12;U. Críticas CON respirador;09;CATALUÑA;25;Lleida;32;15;9
2021-01-12;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0
2021-01-12;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;72;1;15
2021-01-12;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;0;4
2021-01-13;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;25;13;6
2021-01-13;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;2;1
2021-01-13;U. Críticas CON respirador;16;PAÍS VASCO;01;Araba/Álava;74;13;20
2021-01-13;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;17;0;10
2021-01-14;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;213;29;86
2021-01-14;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;85;34;26
2021-01-14;U. Críticas CON respirador;11;EXTREMADURA;06;Badajoz;130;37;24
2021-01-15;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;102;36;25
2021-01-15;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;18;0;14
2021-01-15;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;16;Cuenca;11;0;0
2021-01-15;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
2021-01-16;U. Críticas CON respirador;07;CASTILLA Y LEÓN;24;León;93;25;27
2021-01-16;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;92;31;22
2021-01-16;U. Críticas CON respirador;12;GALICIA;27;Lugo;89;5;23
2021-01-16;U. Críticas SIN respirador;01;ANDALUCÍA;23;Jaén;64;3;5
2021-01-16;U. Críticas SIN respirador;02;ARAGÓN;22;Huesca;0;0;0
2021-01-16;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;24;León;0;0;0
2021-01-16;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0
2021-01-17;Hospitalización convencional;01;ANDALUCÍA;18;Granada;2152;318;926
2021-01-17;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;865;106;484
2021-01-17;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;93;140
2021-01-17;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;627;61;431
2021-01-17;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;102;39;20
2021-01-17;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;272;65;41
2021-01-17;U. Críticas CON respirador;07;CASTILLA Y LEÓN;49;Zamora;19;10;0
2021-01-17;U. Críticas CON respirador;08;CASTILLA LA MANCHA;02;Albacete;53;31;12
2021-01-17;U. Críticas SIN respirador;06;CANTABRIA;39;Cantabria;22;0;4
2021-01-17;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
2021-01-18;Hospitalización convencional;05;ISLAS CANARIAS;35;Palmas, Las;2463;138;1715
2021-01-18;U. Críticas CON respirador;12;GALICIA;27;Lugo;89;8;24
2021-01-18;U. Críticas CON respirador;19;MELILLA;52;Melilla;15;9;1
2021-01-18;U. Críticas SIN respirador;02;ARAGÓN;44;Teruel;0;0;0
2021-01-18;U. Críticas SIN respirador;05;ISLAS CANARIAS;35;Palmas, Las;48;0;22
2021-01-19;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;403;85;239
2021-01-19;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;106;122
2021-01-19;Hospitalización convencional;19;MELILLA;52;Melilla;165;16;73
2021-01-19;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;272;54;40
2021-01-19;U. Críticas CON respirador;07;CASTILLA Y LEÓN;42;Soria;17;7;4
2021-01-19;U. Críticas CON respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;126;63;23
2021-01-19;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0
2021-01-19;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;111;0;8
2021-01-20;Hospitalización convencional;01;ANDALUCÍA;11;Cádiz;2542;597;1259
2021-01-20;Hospitalización convencional;07;CASTILLA Y LEÓN;42;Soria;303;48;141
2021-01-20;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;58;16;15
2021-01-20;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;19;0;11
2021-01-20;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;40;Segovia;4;0;0
2021-01-21;Hospitalización convencional;07;CASTILLA Y LEÓN;05;Ávila;416;120;188
2021-01-21;Hospitalización convencional;12;GALICIA;15;Coruña, A;3248;449;1835
2021-01-21;U. Críticas CON respirador;01;ANDALUCÍA;23;Jaén;81;31;18
2021-01-21;U. Críticas CON respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;132;69;22
2021-01-21;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;20;4;8
2021-01-22;Hospitalización convencional;01;ANDALUCÍA;11;Cádiz;2575;623;1174
2021-01-22;Hospitalización convencional;07;CASTILLA Y LEÓN;40;Segovia;325;120;115
2021-01-22;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1010;179;445
2021-01-22;Hospitalización convencional;12;GALICIA;36;Pontevedra;2314;247;1272
2021-03-04;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;111;30;21
2021-03-04;U. Críticas CON respirador;02;ARAGÓN;44;Teruel;8;3;3
2021-03-04;U. Críticas CON respirador;08;CASTILLA LA MANCHA;02;Albacete;42;8;6
2021-03-04;U. Críticas SIN respirador;19;MELILLA;52;Melilla;2;0;0
2021-03-05;Hospitalización convencional;12;GALICIA;27;Lugo;1124;13;624
2021-03-05;U. Críticas CON respirador;19;MELILLA;52;Melilla;15;5;1
2021-03-05;U. Críticas SIN respirador;05;ISLAS CANARIAS;35;Palmas, Las;48;0;3
2021-03-06;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;881;46;459
2021-03-06;Hospitalización convencional;15;NAVARRA;31;Navarra;1811;50;1092
2021-03-06;U. Críticas CON respirador;07;CASTILLA Y LEÓN;49;Zamora;19;5;2
2021-03-06;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;18;2;7
2021-03-06;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;261;63;133
2021-03-06;U. Críticas SIN respirador;19;MELILLA;52;Melilla;2;0;0
2021-03-07;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;18;4;5
2021-03-07;U. Críticas CON respirador;11;EXTREMADURA;06;Badajoz;118;10;31
2021-03-07;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;59;4;14
2021-03-07;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0
2021-03-07;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;40;Segovia;4;0;0
2021-03-08;Hospitalización convencional;01;ANDALUCÍA;14;Córdoba;1557;97;930
